"Player","Team","MP","GS","Goals","Shots","Shots.per.90","Shot.Accuracy","Shot.GK.Stop","Shot.Def.Stop","Shot.Miss","xG","Shot.Pressed","Pct.Shots.Pressed","A6.Shots","A18.Shots","A3L.Shots","A3C.Shots","A3R.Shots","Far.Shots","Assists","Key.Passes","Key.Assists","Second.Assists","Assists.per.90","Key.Passes.per.90","Big.Chances","Big.Chances.per.90","BC.Scored","BC.Conversion.Pct","BC.SOG","BC.Shot.Miss","BC.Dispossess","BC.Created","BC.Lost","Pass.Comp","Pass.Att","Pass.Comp.Pct","opPass.Comp","opPass.Att","opPass.Comp.Pct","opPPass.Comp","opPPass.Att","opPPass.Comp.Pct","Pct.opPass.Pressed","rFreq.Pass.Fwd","rFreq.Pass.Side","rFreq.Pass.Back","fwPass.Comp","fwPass.Att","fwPass.Comp.Pct","sPass.Comp","sPass.Att","sPass.Comp.Pct","bPass.Comp","bPass.Att","bPass.Comp.Pct","rFreq.A3.Passes","rFreq.M3.Passes","rFreq.D3.Passes","A3Pass.Comp","A3Pass.Att","A3Pass.Comp.Pct","M3Pass.Comp","M3Pass.Att","M3Pass.Comp.Pct","D3Pass.Comp","D3Pass.Att","D3Pass.Comp.Pct","rFreq.A3.opPasses","rFreq.M3.opPasses","rFreq.D3.opPasses","A3opPass.Comp","A3opPass.Att","A3opPass.Comp.Pct","M3opPass.Comp","M3opPass.Att","M3opPass.Comp.Pct","D3opPass.Comp","D3opPass.Att","D3opPass.Comp.Pct","Pass.Comp.D3toD3","Pass.Comp.D3toM3","Pass.Comp.D3toA3","Pass.Comp.M3toD3","Pass.Comp.M3toM3","Pass.Comp.M3toA3","Pass.Comp.A3toD3","Pass.Comp.A3toM3","Pass.Comp.A3toA3","rFreq.opPass.Fwd","rFreq.opPass.Side","rFreq.opPass.Back","fwopPass.Comp","fwopPass.Att","fwopPass.Comp.Pct","sopPass.Comp","sopPass.Att","sopPass.Comp.Pct","bopPass.Comp","bopPass.Att","bopPass.Comp.Pct","Pct.Passes.Pressed","PPass.Comp","PPass.Att","PPass.Comp.Pct","rFreq.PPass.Fwd","rFreq.PPass.Side","rFreq.PPass.Back","fwPPass.Comp","fwPPass.Att","fwPPass.Comp.Pct","sPPass.Comp","sPPass.Att","sPPass.Comp.Pct","bPPass.Comp","bPPass.Att","bPPass.Comp.Pct","Cross.Comp","Cross.Att","Cross.Att.per.90","Cross.Att.per.opPass","Cross.Comp.Pct","Corner.Crosses","Deep.Crosses","Launch.Comp","Launch.Att","Launch.Att.per.90","Launch.Att.per.Pass","Launch.Comp.Pct","Through.Comp","Through.Att","Through.Att.per.90","Through.Att.per.Pass","Through.Att.per.opPass","Through.Comp.Pct","Throw.In.Comp","Throw.In.Att","Throw.In.Att.per.90","Throw.In.Att.per.Pass","Throw.In.Comp.Pct","Corner.Kicks.Completed","Corner.Kicks.Taken","CK.Comp.Pct","CK.Assist","CK.Key.Pass","FK.Pass.Comp","FK.Pass.Att","FK.Pass.Comp.Pct","FK.Assist","FK.Key.Pass","FK.Shot","FK.Scored","Free.Kicks.Taken","Take.Ons","TO.Won","TO.Lost","TO.Win.Pct","Dispossessed","Lost.Touches","All.Possessions.Disrupted","Aerial.Duels","AD.Won","AD.Lost","AD.Win.Pct","Tackles","Dispossesses","Dribbled","Press.Opp","Challenge.Opp","Recoveries","Def.Recoveries","Poss.Recoveries","Interceptions","Int.per.90","Int.per.OP.Pass","Blocks","Clearances","Ball.Shields","Offsides","Fouls.Won","Fouls.Conceded","Yellow.Cards","Red.Cards","Penalties.Won","Penalties.Conceded","E.to.Goals","OG","E.to.Big.Chances","BC.Stopped","Saves","Goals.Allowed","GK.SOG.Faced","GperSOG","BC.SOG.Faced","BC.Saves","BC.Goals.Allowed","GperBCSOG","High.Balls.Faced","HB.Won","HB.Lost","HB.Caught","HB.Punched","HB.Parried","HB.Collected","HB.Fouls.Won","Crosses.Faced","Crosses.Won","Crosses.Lost","Corner.Kicks.Faced","CKs.Won","CKs.Lost","Free.Kicks.Faced","FKs.Won","FKs.Lost","Smothers.Won","Smothers.Lost","GK.Overall.Pass.Comp","GK.Overall.Pass.Att","GK.Overall.Pass.Comp.Pct","GK.Throw.Comp","GK.Throw.Att","GK.Throw.Comp.Pct","GK.Drop.Kick.Comp","GK.Drop.Kick.Att","GK.Drop.Kick.Comp.Pct","GKFK.Comp","GKFK.Att","GKFK.Comp.Pct"
"Mewis","WNYF",95,1,0,1,0.947368421052632,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,28,39,0.717948717948718,28,39,0.717948717948718,22,26,0.846153846153846,0.666666666666667,0.564102564102564,0.179487179487179,0.256410256410256,13,22,0.590909090909091,6,7,0.857142857142857,9,10,0.9,0,1,0,0,0,NA,5,9,0.555555555555556,0,0,NA,0,1,0,0,0,NA,5,9,0.555555555555556,0,0,NA,0,0,0,0,3,0,0,0,0,0.564102564102564,0.179487179487179,0.256410256410256,13,22,0.590909090909091,6,7,0.857142857142857,9,10,0.9,0.666666666666667,22,26,0.846153846153846,0.461538461538462,0.230769230769231,0.307692307692308,9,12,0.75,6,6,1,7,8,0.875,0,1,0.947368421052632,0.0256410256410256,0,1,0,1,4,3.78947368421053,0.102564102564103,0.25,1,2,1.89473684210526,0.0512820512820513,0.0512820512820513,0.5,0,0,0,0,NA,0,0,NA,0,0,0,0,NA,0,0,0,0,0,2,1,1,0.5,3,1,5,5,3,2,0.6,0,2,1,50,2,14,10,4,1,0.947368421052632,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA
"Morgan","ORL",96,1,1,2,1.875,0.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,13,21,0.619047619047619,12,20,0.6,6,7,0.857142857142857,0.35,0.571428571428571,0.285714285714286,0.142857142857143,7,12,0.583333333333333,3,6,0.5,3,3,1,NA,NA,NA,0,0,NA,0,0,NA,0,0,NA,NA,NA,NA,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0.55,0.3,0.15,6,11,0.545454545454545,3,6,0.5,3,3,1,0.333333333333333,6,7,0.857142857142857,0.714285714285714,0.142857142857143,0.142857142857143,4,5,0.8,1,1,1,1,1,1,0,1,0.9375,0.05,0,1,0,0,0,0,0,NA,0,0,0,0,0,NA,1,1,0.9375,0.0476190476190476,1,0,0,NA,0,0,0,0,NA,0,0,0,0,0,2,1,1,0.5,3,5,9,4,1,3,0.25,0,0,0,20,1,9,6,3,1,0.9375,0,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA
"Moros","HOU",96,1,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,27,35,0.771428571428571,25,32,0.78125,9,13,0.692307692307692,0.40625,0.857142857142857,0.0857142857142857,0.0571428571428571,22,30,0.733333333333333,3,3,1,2,2,1,NA,NA,NA,0,0,NA,0,0,NA,0,0,NA,NA,NA,NA,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0.875,0.0625,0.0625,21,28,0.75,2,2,1,2,2,1,0.371428571428571,9,13,0.692307692307692,0.846153846153846,0,0.153846153846154,7,11,0.636363636363636,0,0,NA,2,2,1,0,0,0,0,NA,0,0,0,1,0.9375,0.0285714285714286,0,0,2,1.875,0.0571428571428571,0.0625,0,0,0,0,0,NA,0,0,NA,0,0,2,3,0.666666666666667,0,0,0,0,3,0,0,0,NA,0,1,1,3,1,2,0.333333333333333,1,1,1,4,2,9,7,2,1,0.9375,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA
"Nadim","PTFC",96,1,0,1,0.9375,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,14,19,0.736842105263158,14,19,0.736842105263158,9,11,0.818181818181818,0.578947368421053,0.263157894736842,0.263157894736842,0.473684210526316,2,5,0.4,3,5,0.6,9,9,1,NA,NA,NA,0,0,NA,0,0,NA,0,0,NA,NA,NA,NA,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0.263157894736842,0.263157894736842,0.473684210526316,2,5,0.4,3,5,0.6,9,9,1,0.578947368421053,9,11,0.818181818181818,0.272727272727273,0.181818181818182,0.545454545454545,1,3,0.333333333333333,2,2,1,6,6,1,0,1,0.9375,0.0526315789473684,0,1,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,NA,0,0,NA,0,0,0,0,NA,0,0,0,0,0,3,1,2,0.333333333333333,4,6,12,11,2,9,0.181818181818182,0,1,0,18,2,6,3,3,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA
"Naeher","CRS",95,1,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,35,43,0.813953488372093,29,35,0.828571428571429,5,5,1,0.142857142857143,0.906976744186046,0.0930232558139535,0,31,39,0.794871794871795,4,4,1,0,0,NA,0,0,1,0,0,NA,0,0,NA,14,19,0.736842105263158,0,0,1,0,0,NA,0,0,NA,14,19,0.736842105263158,0,4,0,0,0,0,0,0,0,0.885714285714286,0.114285714285714,0,25,31,0.806451612903226,4,4,1,0,0,NA,0.116279069767442,5,5,1,1,0,0,5,5,1,0,0,NA,0,0,NA,0,0,0,0,NA,0,0,7,12,11.3684210526316,0.27906976744186,0.583333333333333,0,0,0,0,0,NA,0,0,0,0,NA,0,0,NA,0,0,0,2,0,0,0,0,0,2,0,0,0,NA,0,0,0,0,0,0,NA,0,0,0,0,0,5,5,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,1,1,0,0,2,2,0,2,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,35,43,0.813953488372093,5,5,1,1,1,1,6,12,0.5
"Nairn","WAS",95,1,0,2,1.89473684210526,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.947368421052632,0,0,0,NA,0,0,0,0,0,36,47,0.765957446808511,35,43,0.813953488372093,22,27,0.814814814814815,0.627906976744186,0.48936170212766,0.234042553191489,0.276595744680851,15,23,0.652173913043478,8,11,0.727272727272727,13,13,1,NA,NA,NA,0,0,NA,0,0,NA,0,0,NA,NA,NA,NA,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0.511627906976744,0.186046511627907,0.302325581395349,14,22,0.636363636363636,8,8,1,13,13,1,0.574468085106383,22,27,0.814814814814815,0.407407407407407,0.222222222222222,0.37037037037037,6,11,0.545454545454545,6,6,1,10,10,1,0,0,0,0,NA,0,0,2,3,2.84210526315789,0.0638297872340425,0.666666666666667,5,6,5.68421052631579,0.127659574468085,0.13953488372093,0.833333333333333,0,0,0,0,NA,0,3,0,0,0,1,1,1,0,0,0,0,1,2,1,1,0.5,0,0,1,1,1,0,1,0,0,0,23,0,10,2,8,4,3.78947368421053,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA
"Naughton","CRS",3,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,NA,NA,NA,NA,0,0,NA,0,0,NA,0,0,NA,NA,NA,NA,0,0,NA,0,0,NA,0,0,NA,NA,NA,NA,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,NA,0,0,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,0,0,NA,0,0,NA,0,0,NA,0,0,0,NA,NA,0,0,0,0,0,NA,NA,0,0,0,NA,NA,NA,0,0,0,NA,NA,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,NA,1,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA
"Nick","SBFC",33,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,8,12,0.666666666666667,8,11,0.727272727272727,3,4,0.75,0.363636363636364,0.666666666666667,0.0833333333333333,0.25,4,8,0.5,1,1,1,3,3,1,NA,NA,NA,0,0,NA,0,0,NA,0,0,NA,NA,NA,NA,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0.636363636363636,0.0909090909090909,0.272727272727273,4,7,0.571428571428571,1,1,1,3,3,1,0.333333333333333,3,4,0.75,0.25,0.25,0.5,0,1,0,1,1,1,2,2,1,0,0,0,0,NA,0,0,0,2,5.45454545454546,0.166666666666667,0,0,0,0,0,0,NA,0,0,0,0,NA,0,0,NA,0,0,0,1,0,0,0,0,0,1,0,0,0,NA,0,0,0,2,1,1,0.5,1,0,1,6,2,3,2,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA
"O'Hara","SBFC",95,1,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,38,57,0.666666666666667,33,44,0.75,22,27,0.814814814814815,0.613636363636364,0.368421052631579,0.368421052631579,0.263157894736842,8,21,0.380952380952381,16,21,0.761904761904762,14,15,0.933333333333333,NA,NA,NA,0,0,NA,0,0,NA,0,0,NA,NA,NA,NA,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0.363636363636364,0.340909090909091,0.295454545454545,8,16,0.5,13,15,0.866666666666667,12,13,0.923076923076923,0.473684210526316,22,27,0.814814814814815,0.296296296296296,0.333333333333333,0.37037037037037,5,8,0.625,8,9,0.888888888888889,9,10,0.9,2,5,4.73684210526316,0.113636363636364,0.4,3,2,2,5,4.73684210526316,0.087719298245614,0.4,0,1,0.947368421052632,0.0175438596491228,0.0227272727272727,0,1,5,4.73684210526316,0.087719298245614,0.2,3,6,0.5,0,0,1,2,0.5,0,0,0,0,2,4,2,2,0.5,1,2,5,3,3,0,1,1,2,1,10,2,7,5,2,3,2.84210526315789,0,7,2,0,2,0,2,1,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA
"O'Reilly","FCKC",96,1,0,0,0,NA,0,0,0,0,1,Inf,0,0,0,0,0,0,1,1,1,0,0.9375,0.9375,0,0,0,NA,0,0,0,0,0,17,26,0.653846153846154,17,26,0.653846153846154,11,13,0.846153846153846,0.5,0.346153846153846,0.538461538461538,0.115384615384615,4,9,0.444444444444444,10,14,0.714285714285714,3,3,1,NA,NA,NA,0,0,NA,0,0,NA,0,0,NA,NA,NA,NA,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0.346153846153846,0.538461538461538,0.115384615384615,4,9,0.444444444444444,10,14,0.714285714285714,3,3,1,0.5,11,13,0.846153846153846,0.307692307692308,0.615384615384615,0.0769230769230769,3,4,0.75,7,8,0.875,1,1,1,1,5,4.6875,0.192307692307692,0.2,5,0,1,3,2.8125,0.115384615384615,0.333333333333333,1,1,0.9375,0.0384615384615385,0.0384615384615385,1,0,0,0,0,NA,0,0,NA,0,0,0,0,NA,0,0,0,0,0,6,1,5,0.166666666666667,2,1,8,3,1,2,0.333333333333333,3,6,7,36,5,9,5,4,1,0.9375,0,2,1,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA
"Ohai","HOU",85,0,0,2,2.11764705882353,0.5,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1.05882352941176,0,0,1,0,0,0,0,15,20,0.75,15,20,0.75,3,4,0.75,0.2,0.2,0.1,0.7,3,4,0.75,1,2,0.5,11,14,0.785714285714286,NA,NA,NA,0,0,NA,0,0,NA,0,0,NA,NA,NA,NA,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0.2,0.1,0.7,3,4,0.75,1,2,0.5,11,14,0.785714285714286,0.2,3,4,0.75,0,0.25,0.75,0,0,NA,0,1,0,3,3,1,0,0,0,0,NA,0,0,1,1,1.05882352941176,0.05,1,0,0,0,0,0,NA,0,0,0,0,NA,0,0,NA,0,0,0,0,NA,0,0,0,0,0,3,0,3,0,0,3,6,1,0,1,0,0,0,1,16,0,11,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA
"Oyster","WAS",95,1,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,39,43,0.906976744186046,39,43,0.906976744186046,11,12,0.916666666666667,0.27906976744186,0.534883720930233,0.465116279069767,0,19,23,0.826086956521739,20,20,1,0,0,NA,NA,NA,NA,0,0,NA,0,0,NA,0,0,NA,NA,NA,NA,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0.534883720930233,0.465116279069767,0,19,23,0.826086956521739,20,20,1,0,0,NA,0.27906976744186,11,12,0.916666666666667,0.416666666666667,0.583333333333333,0,4,5,0.8,7,7,1,0,0,NA,0,0,0,0,NA,0,0,2,3,2.84210526315789,0.0697674418604651,0.666666666666667,0,0,0,0,0,NA,0,0,0,0,NA,0,0,NA,0,0,0,0,NA,0,0,0,0,0,1,1,0,1,0,0,0,5,2,3,0.4,0,0,0,2,2,6,5,1,2,1.89473684210526,0,5,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA
"Poliana","HOU",96,1,0,1,0.9375,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,31,48,0.645833333333333,20,33,0.606060606060606,9,14,0.642857142857143,0.424242424242424,0.729166666666667,0.125,0.145833333333333,19,35,0.542857142857143,5,6,0.833333333333333,7,7,1,NA,NA,NA,0,0,NA,0,0,NA,0,0,NA,NA,NA,NA,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0.727272727272727,0.121212121212121,0.151515151515152,12,24,0.5,3,4,0.75,5,5,1,0.291666666666667,9,14,0.642857142857143,0.714285714285714,0.142857142857143,0.142857142857143,6,10,0.6,1,2,0.5,2,2,1,2,2,1.875,0.0606060606060606,1,1,1,0,2,1.875,0.0416666666666667,0,0,3,2.8125,0.0625,0.0909090909090909,0,11,15,14.0625,0.3125,0.733333333333333,0,0,NA,0,0,0,0,NA,0,0,0,0,0,5,2,3,0.4,1,4,8,8,4,4,0.5,1,3,3,11,0,13,9,4,0,0,0,8,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA
"Press","CRS",95,1,0,3,2.84210526315789,1,3,0,0,0,1,0.333333333333333,0,1,0,0,0,0,0,0,0,0,0,0,1,0.947368421052632,0,0,1,0,0,0,0,25,32,0.78125,25,31,0.806451612903226,23,28,0.821428571428571,0.903225806451613,0.53125,0.1875,0.28125,14,17,0.823529411764706,3,6,0.5,8,9,0.888888888888889,0,1,0,0,0,NA,7,9,0.777777777777778,0,0,NA,0,1,0,0,0,NA,7,9,0.777777777777778,0,0,NA,0,0,0,0,5,0,0,0,0,0.516129032258065,0.193548387096774,0.290322580645161,14,16,0.875,3,6,0.5,8,9,0.888888888888889,0.875,23,28,0.821428571428571,0.535714285714286,0.178571428571429,0.285714285714286,13,15,0.866666666666667,3,5,0.6,7,8,0.875,0,1,0.947368421052632,0.032258064516129,0,1,0,2,3,2.84210526315789,0.09375,0.666666666666667,2,3,2.84210526315789,0.09375,0.0967741935483871,0.666666666666667,0,0,0,0,NA,0,0,NA,0,0,0,1,0,0,0,0,0,1,6,5,1,0.833333333333333,8,2,11,2,0,2,0,0,2,2,26,4,11,6,5,1,0.947368421052632,0,1,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA
"Privett","HOU",17,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,4,4,1,4,4,1,2,2,1,0.5,0.5,0.5,0,2,2,1,2,2,1,0,0,NA,NA,NA,NA,0,0,NA,0,0,NA,0,0,NA,NA,NA,NA,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0.5,0.5,0,2,2,1,2,2,1,0,0,NA,0.5,2,2,1,0.5,0.5,0,1,1,1,1,1,1,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,NA,1,1,5.29411764705882,0.25,0.25,1,0,0,0,0,NA,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,NA,0,0,0,5,3,2,0.6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA
"Rampone","SBFC",95,1,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,21,31,0.67741935483871,19,29,0.655172413793103,10,11,0.909090909090909,0.379310344827586,0.741935483870968,0.161290322580645,0.0967741935483871,13,23,0.565217391304348,5,5,1,3,3,1,NA,NA,NA,0,0,NA,0,0,NA,0,0,NA,NA,NA,NA,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0.758620689655172,0.137931034482759,0.103448275862069,12,22,0.545454545454545,4,4,1,3,3,1,0.354838709677419,10,11,0.909090909090909,0.545454545454545,0.272727272727273,0.181818181818182,5,6,0.833333333333333,3,3,1,2,2,1,0,1,0.947368421052632,0.0344827586206897,0,0,1,2,6,5.68421052631579,0.193548387096774,0.333333333333333,0,1,0.947368421052632,0.032258064516129,0.0344827586206897,0,1,1,0.947368421052632,0.032258064516129,1,0,0,NA,0,0,1,1,1,0,0,0,0,1,3,1,2,0.333333333333333,0,0,2,3,2,1,0.666666666666667,1,1,0,11,2,5,3,2,1,0.947368421052632,0,6,5,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA
"Raso","PTFC",45,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,5,12,0.416666666666667,5,12,0.416666666666667,3,5,0.6,0.416666666666667,0.333333333333333,0.5,0.166666666666667,0,4,0,3,6,0.5,2,2,1,NA,NA,NA,0,0,NA,0,0,NA,0,0,NA,NA,NA,NA,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0.333333333333333,0.5,0.166666666666667,0,4,0,3,6,0.5,2,2,1,0.416666666666667,3,5,0.6,0.2,0.8,0,0,1,0,3,4,0.75,0,0,NA,0,4,8,0.333333333333333,0,3,1,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,NA,0,0,NA,0,0,0,0,NA,0,0,0,0,0,3,1,2,0.333333333333333,0,2,4,2,0,2,0,1,0,2,3,0,3,0,3,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA
"Reynolds","PTFC",96,1,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,18,22,0.818181818181818,15,17,0.882352941176471,5,5,1,0.294117647058824,0.5,0.181818181818182,0.318181818181818,8,11,0.727272727272727,3,4,0.75,7,7,1,NA,NA,NA,0,0,NA,0,0,NA,0,0,NA,NA,NA,NA,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0.411764705882353,0.176470588235294,0.411764705882353,6,7,0.857142857142857,2,3,0.666666666666667,7,7,1,0.227272727272727,5,5,1,0.4,0.2,0.4,2,2,1,1,1,1,2,2,1,1,2,1.875,0.117647058823529,0.5,1,1,0,1,0.9375,0.0454545454545455,0,0,0,0,0,0,NA,3,5,4.6875,0.227272727272727,0.6,0,0,NA,0,0,0,0,NA,0,0,0,0,0,1,1,0,1,0,1,1,3,3,0,1,1,1,0,4,1,2,2,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA
"Rodriguez","SBFC",95,1,0,3,2.84210526315789,0.333333333333333,1,0,2,0,1,0.333333333333333,0,1,0,0,0,0,0,1,0,1,0,0.947368421052632,0,0,0,NA,0,0,0,0,0,41,47,0.872340425531915,41,47,0.872340425531915,30,32,0.9375,0.680851063829787,0.382978723404255,0.297872340425532,0.319148936170213,13,18,0.722222222222222,13,14,0.928571428571429,15,15,1,NA,NA,NA,0,0,NA,0,0,NA,0,0,NA,NA,NA,NA,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0.382978723404255,0.297872340425532,0.319148936170213,13,18,0.722222222222222,13,14,0.928571428571429,15,15,1,0.680851063829787,30,32,0.9375,0.375,0.28125,0.34375,10,12,0.833333333333333,9,9,1,11,11,1,0,0,0,0,NA,0,0,0,2,1.89473684210526,0.0425531914893617,0,1,3,2.84210526315789,0.0638297872340425,0.0638297872340425,0.333333333333333,0,0,0,0,NA,0,0,NA,0,0,0,0,NA,0,0,0,0,0,2,2,0,1,0,0,0,6,3,3,0.5,0,2,1,26,8,13,6,7,0,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA
