"Player","Team","MP","GS","Goals","Shots","Shots.per.90","Shot.Accuracy","Shot.GK.Stop","Shot.Def.Stop","Shot.Miss","Shot.Pressd","Pct.Shots.Pressd","A6.Shots","A18.Shots","A3L.Shots","A3C.Shots","A3R.Shots","Far.Shots","Assists","Key.Passes","KP.to.Goal","Key.Assists","Second.Assists","Unscored.Key.Passes","KP.Goal","Assists.per.90","Key.Passes.per.90","Assists.per.Pass","Key.Passes.per.Pass","Big.Chances","Big.Chances.per.90","BC.Scored","BC.to.Goal","BC.SOG","BC.Shot.Miss","BC.Dispossess","BC.Created","BC.Lost","Pass.Comp","Pass.Att","Pass.Comp.Pct","opPass.Comp","opPass.Att","opPass.Comp.Pct","opPPass.Comp","opPPass.Att","opPPass.Comp.Pct","Pct.opPass.Pressd","rFreq.Pass.Fwd","rFreq.Pass.Side","rFreq.Pass.Back","fwPass.Comp","fwPass.Att","fwPass.Comp.Pct","sPass.Comp","sPass.Att","sPass.Comp.Pct","bPass.Comp","bPass.Att","bPass.Comp.Pct","rFreq.opPass.Fwd","rFreq.opPass.Side","rFreq.opPass.Back","fwopPass.Comp","fwopPass.Att","fwopPass.Comp.Pct","sopPass.Comp","sopPass.Att","sopPass.Comp.Pct","bopPass.Comp","bopPass.Att","bopPass.Comp.Pct","Pct.Pass.Pressd","PPass.Comp","PPass.Att","PPass.Comp.Pct","rFreq.PPass.Fwd","rFreq.PPass.Side","rFreq.PPass.Back","fwPPass.Comp","fwPPass.Att","fwPPass.Comp.Pct","sPPass.Comp","sPPass.Att","sPPass.Comp.Pct","bPPass.Comp","bPPass.Att","bPPass.Comp.Pct","Cross.Comp","Cross.Att","Cross.Att.per.90","Cross.Att.per.Pass","Cross.Att.per.opPass","Cross.Comp.Pct","Corner.Crosses","Deep.Crosses","Launch.Comp","Launch.Att","Launch.Att.per.90","Launch.Att.per.Pass","Launch.Att.per.opPass","Launch.Comp.Pct","Through.Comp","Through.Att","Through.Att.per.90","Through.Att.per.Pass","Through.Att.per.opPass","Through.Comp.Pct","Throw.In.Comp","Throw.In.Att","Throw.In.Att.per.90","Throw.In.Att.per.Pass","Throw.In.Comp.Pct","Corner.Kicks.Completed","CK.Effectiveness","Corner.Kicks.Taken","CK.Assist","CK.Key.Pass","FK.Pass.Comp","FK.Pass.Comp.Pct","FK.Pass.Att","FK.Assist","FK.Key.Pass","FK.Shot","FK.Scored","Free.Kicks.Taken","TO.Won","TO.Win.Pct","Take.Ons","TO.Lost","Dispossessed","Lost.Touches","AD.Won","AD.Win.Pct","Aerial.Duels","AD.Lost","Tackles","Dispossesses","Dribbled","Press.Opp","Challenge.Opp","Recoveries","Def.Recoveries","Poss.Recoveries","Interceptions","Blocks","Clearances","Balls.Shields","Saves","Goals.Allowed","SOG.Faced","GperSOG","BC.SOG.Faced","BC.Saves","BC.Goals.Allowed","GperBCSOG","High.Balls","HB.Won","HB.Lost","HB.Caught","HB.Punched","HB.Parried","HB.Collected","HB.Fouls.Won","Crosses","Crosses.Won","Crosses.Lost","Corner.Kicks","CKs.Won","CKs.Lost","Free.Kicks","FKs.Won","FKs.Lost","Smothers.Won","Smothers.Lost","All.Pass.Comp","Distribution.Success","All.Pass.Att","Throw.Comp","Throw.Comp.Pct","Throw.Att","Drop.Kick.Comp","Drop.Kick.Comp.Pct","Drop.Kick.Att","GK.FK.Comp","GK.FK.Comp.Pct","GK.FK.Att","Int.per.90"
"Rodriquez","0",94,1,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,NA,NA,NA,NA,0,0,NA,0,0,NA,0,0,NA,NA,NA,NA,0,0,NA,0,0,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,0,0,NA,0,0,NA,0,0,NA,0,0,0,NA,NA,NA,0,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0,NA,NA,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,2,0,2,16,7,0,0,0,2,10,3,0,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,1.91489361702128
"Romero","MEX",94,1,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,6,24,0.25,2,7,0.285714285714286,2,4,0.5,0.571428571428571,0.958333333333333,0,0.0416666666666667,5,23,0.217391304347826,0,0,NA,1,1,1,1,0,0,2,7,0.285714285714286,0,0,NA,0,0,NA,0.166666666666667,2,4,0.5,1,0,0,2,4,0.5,0,0,NA,0,0,NA,0,0,0,0,0,NA,0,0,0,1,0.957446808510638,0.0416666666666667,0.142857142857143,0,0,0,0,0,0,NA,4,17,16.2765957446809,0.708333333333333,0.235294117647059,0,NA,0,0,0,0,NA,0,0,0,0,0,0,1,1,1,0,0,0,3,0.5,6,3,2,0,2,13,2,3,0,3,0,3,6,0,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0
"S. Cruz","CRC",81,1,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,38,40,0.95,38,40,0.95,27,29,0.931034482758621,0.725,0.275,0.325,0.4,9,11,0.818181818181818,13,13,1,16,16,1,0.275,0.325,0.4,9,11,0.818181818181818,13,13,1,16,16,1,0.725,27,29,0.931034482758621,0.241379310344828,0.275862068965517,0.482758620689655,5,7,0.714285714285714,8,8,1,14,14,1,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,NA,0,NA,0,0,0,0,NA,0,0,0,0,0,0,1,1,1,0,5,0,4,0.571428571428571,7,3,3,0,2,17,4,8,5,3,2,1,0,0,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,2.22222222222222
"Saenz","CRC",96,1,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,28,40,0.7,28,40,0.7,4,9,0.444444444444444,0.225,0.625,0.2,0.175,14,25,0.56,7,8,0.875,7,7,1,0.625,0.2,0.175,14,25,0.56,7,8,0.875,7,7,1,0.225,4,9,0.444444444444444,0.555555555555556,0.222222222222222,0.222222222222222,1,5,0.2,1,2,0.5,2,2,1,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,8,10,9.375,0.25,0.25,0.8,0,0,0,0,NA,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,2,2,1,0,0,NA,0,0,5,0,5,11,3,4,1,3,3,3,1,0,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,2.8125
"Samarzich","MEX",8,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,NA,NA,NA,NA,0,0,NA,0,0,NA,0,0,NA,NA,NA,NA,0,0,NA,0,0,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,0,0,NA,0,0,NA,0,0,NA,0,0,0,NA,NA,NA,0,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0,NA,NA,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0
"Sanchez","CRC",96,1,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,17,20,0.85,17,20,0.85,4,5,0.8,0.25,0.4,0.55,0.05,5,8,0.625,11,11,1,1,1,1,0.4,0.55,0.05,5,8,0.625,11,11,1,1,1,1,0.25,4,5,0.8,0.6,0.4,0,2,3,0.666666666666667,2,2,1,0,0,NA,0,0,0,0,0,NA,0,0,0,1,0.9375,0.05,0.05,0,0,0,0,0,0,NA,0,0,0,0,NA,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,NA,0,0,2,0,0,0,3,3,0,0,1,9,3,2,1,1,1,4,6,0,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0.9375
"Santiago","MEX",94,1,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,13,27,0.481481481481481,10,21,0.476190476190476,0,0,NA,0,0.962962962962963,0.037037037037037,0,12,26,0.461538461538462,1,1,1,0,0,NA,0.952380952380952,0.0476190476190476,0,9,20,0.45,1,1,1,0,0,NA,0,0,0,NA,NA,NA,NA,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,NA,0,0,11,25,23.936170212766,0.925925925925926,1.19047619047619,0.44,0,0,0,0,0,NA,0,0,0,0,NA,0,NA,0,0,0,1,0.5,2,0,0,0,0,2,0,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0,2,1,1,1,0,0,0,4,1,5,0.2,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,13,0.481481481481481,27,1,1,1,1,0.333333333333333,3,10,0.526315789473684,19,0.957446808510638
"Sauerbrunn","USA",376,4,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,1,0,NA,0,0,0,0,0.23936170212766,0,0,0,0,0,0,NA,0,0,0,0,0,235,254,0.925196850393701,233,249,0.93574297188755,22,25,0.88,0.100401606425703,0.543307086614173,0.366141732283465,0.0905511811023622,123,138,0.891304347826087,89,93,0.956989247311828,23,23,1,0.55421686746988,0.353413654618474,0.0923694779116466,123,138,0.891304347826087,87,88,0.988636363636364,23,23,1,0.102362204724409,23,26,0.884615384615385,0.461538461538462,0.269230769230769,0.269230769230769,9,12,0.75,7,7,1,7,7,1,1,1,0.23936170212766,0.00393700787401575,0.00401606425702811,1,1,0,3,8,1.91489361702128,0.031496062992126,0.0321285140562249,0.375,4,4,0.957446808510638,0.015748031496063,0.0160642570281124,1,2,5,1.1968085106383,0.0196850393700787,0.4,0,NA,0,0,0,0,NA,0,0,0,0,0,0,2,1,2,0,0,0,11,0.6875,16,5,1,0,0,8,6,36,18,18,5,12,17,0,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,1.1968085106383
"Schmidt","CAN",36,0,0,1,2.5,0,0,0,1,1,1,0,0,0,1,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,17,19,0.894736842105263,14,16,0.875,12,14,0.857142857142857,0.875,0.631578947368421,0.263157894736842,0.105263157894737,10,12,0.833333333333333,5,5,1,2,2,1,0.625,0.25,0.125,8,10,0.8,4,4,1,2,2,1,0.736842105263158,12,14,0.857142857142857,0.571428571428571,0.285714285714286,0.142857142857143,6,8,0.75,4,4,1,2,2,1,0,1,2.5,0.0526315789473684,0.0625,0,1,0,0,0,0,0,0,NA,0,0,0,0,0,NA,2,2,5,0.105263157894737,1,0,NA,0,0,0,1,1,1,0,0,0,0,1,2,0.666666666666667,3,1,0,0,3,0.6,5,2,0,0,1,4,2,3,2,1,0,1,0,0,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0
"Scott","CAN",94,1,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,24,29,0.827586206896552,24,29,0.827586206896552,11,13,0.846153846153846,0.448275862068966,0.379310344827586,0.206896551724138,0.413793103448276,6,11,0.545454545454545,6,6,1,12,12,1,0.379310344827586,0.206896551724138,0.413793103448276,6,11,0.545454545454545,6,6,1,12,12,1,0.448275862068966,11,13,0.846153846153846,0.384615384615385,0.0769230769230769,0.538461538461538,3,5,0.6,1,1,1,7,7,1,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,0,1,0.957446808510638,0.0344827586206897,0.0344827586206897,0,0,0,0,0,NA,0,NA,0,0,0,0,NA,0,0,0,0,0,0,2,1,2,0,0,0,1,0.25,4,3,0,0,4,29,9,9,3,6,4,2,3,0,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,3.82978723404255
"Shade","TRI",20,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,1,1,1,1,1,1,0,0,NA,0,0,0,1,0,0,NA,0,0,NA,1,1,1,0,0,1,0,0,NA,0,0,NA,1,1,1,0,0,0,NA,NA,NA,NA,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,NA,0,NA,0,0,0,0,NA,0,0,0,0,0,0,1,0.5,2,1,0,1,1,0.5,2,1,0,0,0,9,1,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0
"Sinclair","CAN",32,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,6,13,0.461538461538462,6,12,0.5,3,4,0.75,0.333333333333333,0.461538461538462,0.230769230769231,0.307692307692308,2,6,0.333333333333333,0,3,0,4,4,1,0.5,0.166666666666667,0.333333333333333,2,6,0.333333333333333,0,2,0,4,4,1,0.307692307692308,3,4,0.75,0.5,0,0.5,1,2,0.5,0,0,NA,2,2,1,0,1,2.8125,0.0769230769230769,0.0833333333333333,0,1,0,0,1,2.8125,0.0769230769230769,0.0833333333333333,0,0,0,0,0,0,NA,0,0,0,0,NA,0,0,1,0,0,0,NA,0,0,0,0,0,0,1,0.5,2,1,0,1,1,0.25,4,3,1,0,1,9,0,6,3,3,0,0,1,0,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0
"Socarras","PUR",94,1,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,1,4,0.25,1,4,0.25,0,1,0,0.25,0.5,0.25,0.25,0,2,0,0,1,0,1,1,1,0.5,0.25,0.25,0,2,0,0,1,0,1,1,1,0.25,0,1,0,1,0,0,0,1,0,0,0,NA,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,NA,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,NA,0,0,2,4,3,0.157894736842105,19,16,0,0,1,18,1,0,0,0,1,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0.957446808510638
"Solo","USA",376,4,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,49,59,0.830508474576271,45,51,0.882352941176471,0,0,NA,0,0.966101694915254,0.0338983050847458,0,47,57,0.824561403508772,2,2,1,0,0,NA,0.96078431372549,0.0392156862745098,0,43,49,0.877551020408163,2,2,1,0,0,NA,0,0,0,NA,NA,NA,NA,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,NA,0,0,9,19,4.54787234042553,0.322033898305085,0.372549019607843,0.473684210526316,0,0,0,0,0,NA,0,0,0,0,NA,0,NA,0,0,0,3,0.75,4,0,0,0,0,4,0,NA,0,0,0,0,1,1,1,0,0,0,0,0,0,12,11,1,1,0,0,0,2,0,2,0,0,0,0,NA,6,6,0,4,0,0,0,0,4,4,0,1,1,0,3,3,0,1,0,49,0.830508474576271,59,1,1,1,0,0,3,14,0.823529411764706,17,0.23936170212766
"Sonnett","USA",98,1,0,1,0.918367346938775,0,0,0,1,0,0,1,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,48,49,0.979591836734694,48,49,0.979591836734694,4,4,1,0.0816326530612245,0.673469387755102,0.285714285714286,0.0408163265306122,32,33,0.96969696969697,14,14,1,2,2,1,0.673469387755102,0.285714285714286,0.0408163265306122,32,33,0.96969696969697,14,14,1,2,2,1,0.0816326530612245,4,4,1,0.5,0.25,0.25,2,2,1,1,1,1,1,1,1,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,1,1,0.918367346938775,0.0204081632653061,0.0204081632653061,1,0,0,0,0,NA,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,NA,0,0,0,0,5,1,5,0,0,0,0,0,0,3,1,2,1,0,2,0,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0.918367346938775
"St. Louis","TRI",72,1,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,8,13,0.615384615384615,8,13,0.615384615384615,7,10,0.7,0.769230769230769,0.307692307692308,0.307692307692308,0.384615384615385,2,4,0.5,2,4,0.5,4,5,0.8,0.307692307692308,0.307692307692308,0.384615384615385,2,4,0.5,2,4,0.5,4,5,0.8,0.769230769230769,7,10,0.7,0.3,0.3,0.4,2,3,0.666666666666667,2,3,0.666666666666667,3,4,0.75,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,NA,0,NA,0,0,0,0,NA,0,0,0,0,0,0,2,1,2,0,1,2,5,0.384615384615385,13,8,0,0,1,15,3,3,1,2,0,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0
"Suarez","PUR",94,1,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,15,20,0.75,15,20,0.75,9,12,0.75,0.6,0.45,0.15,0.4,5,9,0.555555555555556,2,3,0.666666666666667,8,8,1,0.45,0.15,0.4,5,9,0.555555555555556,2,3,0.666666666666667,8,8,1,0.6,9,12,0.75,0.5,0.0833333333333333,0.416666666666667,3,6,0.5,1,1,1,5,5,1,0,0,0,0,0,NA,0,0,0,1,0.957446808510638,0.05,0.05,0,0,0,0,0,0,NA,0,0,0,0,NA,0,NA,0,0,0,0,NA,0,0,0,0,0,0,2,1,2,0,1,2,0,0,3,3,0,0,7,37,5,6,5,1,3,2,2,0,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,2.87234042553191
"Swift","TRI",69,1,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,3,9,0.333333333333333,3,9,0.333333333333333,3,4,0.75,0.444444444444444,0.777777777777778,0,0.222222222222222,1,7,0.142857142857143,0,0,NA,2,2,1,0.777777777777778,0,0.222222222222222,1,7,0.142857142857143,0,0,NA,2,2,1,0.444444444444444,3,4,0.75,0.5,0,0.5,1,2,0.5,0,0,NA,2,2,1,0,0,0,0,0,NA,0,0,0,3,3.91304347826087,0.333333333333333,0.333333333333333,0,0,0,0,0,0,NA,0,0,0,0,NA,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,NA,0,0,2,0,4,0.8,5,1,1,0,6,23,5,4,1,2,0,5,1,0,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0
"Tancredi","CAN",94,1,0,1,0.957446808510638,1,1,0,0,0,0,0,1,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,19,26,0.730769230769231,17,23,0.739130434782609,11,12,0.916666666666667,0.521739130434783,0.423076923076923,0.153846153846154,0.423076923076923,7,11,0.636363636363636,2,4,0.5,10,11,0.909090909090909,0.434782608695652,0.130434782608696,0.434782608695652,6,10,0.6,2,3,0.666666666666667,9,10,0.9,0.461538461538462,11,12,0.916666666666667,0.333333333333333,0.166666666666667,0.5,4,4,1,2,2,1,5,6,0.833333333333333,0,0,0,0,0,NA,0,0,0,1,0.957446808510638,0.0384615384615385,0.0434782608695652,0,0,2,1.91489361702128,0.0769230769230769,0.0869565217391304,0,2,3,2.87234042553191,0.115384615384615,0.666666666666667,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,1,1,1,2,7,0.5,14,7,0,0,3,26,6,5,4,0,2,1,0,0,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,1.91489361702128
"Venegas","CRC",96,1,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,18,20,0.9,18,20,0.9,16,17,0.941176470588235,0.85,0.25,0.15,0.6,3,5,0.6,3,3,1,12,12,1,0.25,0.15,0.6,3,5,0.6,3,3,1,12,12,1,0.85,16,17,0.941176470588235,0.235294117647059,0.176470588235294,0.588235294117647,3,4,0.75,3,3,1,10,10,1,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,NA,0,NA,0,0,0,0,NA,0,0,0,0,0,0,2,0.666666666666667,3,1,3,1,5,0.625,8,3,0,0,2,21,1,1,1,0,0,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0
"Wilkinson","CAN",58,1,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,16,24,0.666666666666667,11,14,0.785714285714286,9,10,0.9,0.714285714285714,0.75,0.166666666666667,0.0833333333333333,10,18,0.555555555555556,4,4,1,2,2,1,0.714285714285714,0.214285714285714,0.0714285714285714,7,10,0.7,3,3,1,1,1,1,0.416666666666667,9,10,0.9,0.7,0.2,0.1,6,7,0.857142857142857,2,2,1,1,1,1,0,1,1.55172413793103,0.0416666666666667,0.0714285714285714,0,0,1,2,3,4.6551724137931,0.125,0.214285714285714,0.666666666666667,0,0,0,0,0,NA,5,9,13.9655172413793,0.375,0.555555555555556,0,NA,0,0,0,0,0,1,0,0,0,0,1,1,0.5,2,1,0,1,1,0.25,4,3,0,0,2,6,0,2,1,1,2,5,1,0,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,3.10344827586207
"Zadorsky","CAN",94,1,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,18,22,0.818181818181818,17,21,0.80952380952381,10,11,0.909090909090909,0.523809523809524,0.409090909090909,0.318181818181818,0.272727272727273,5,9,0.555555555555556,7,7,1,6,6,1,0.428571428571429,0.285714285714286,0.285714285714286,5,9,0.555555555555556,6,6,1,6,6,1,0.5,10,11,0.909090909090909,0.181818181818182,0.545454545454545,0.272727272727273,1,2,0.5,6,6,1,3,3,1,0,0,0,0,0,NA,0,0,1,4,3.82978723404255,0.181818181818182,0.19047619047619,0.25,0,0,0,0,0,NA,0,0,0,0,NA,0,NA,0,0,0,1,1,1,0,0,0,0,1,0,NA,0,0,0,0,0,0,3,3,0,0,0,1,2,2,2,0,3,3,4,0,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,2.87234042553191
"Zaragoza","PUR",21,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,1,1,1,1,1,1,0,0,NA,0,1,0,0,1,1,1,0,0,NA,0,0,NA,1,0,0,1,1,1,0,0,NA,0,0,NA,0,0,0,NA,NA,NA,NA,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,1,1,4.28571428571429,1,1,1,0,0,0,0,NA,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0
